Name,Year,State,Party,Chamber,NetWorth,NetWorthRank,OSID,DistrictMedInc,District,DW Nominate,State Median Income,MedianIncome
Brown Corrine,2013, Florida, D, H,3501,403, N00002713,,,-0.352,47114.0,
Brown Corrine,2012, Florida, D, H,3501,410, N00002713,,,-0.446,47114.0,
Brown Corrine,2011, Florida, D, H,3501,404, N00002713,,,-0.446,47114.0,
Brown Corrine,2010, Florida, D, H,3501,413, N00002713,,,-0.446,47114.0,
Brown Corrine,2009, Florida, D, H,3501,409, N00002713,,,-0.446,47114.0,
Brown Corrine,2008, Florida, D, H,28001,401, N00002713,,,-0.446,47114.0,
Brown Corrine,2007, Florida, D, H,16001,410, N00002713,,,-0.446,47114.0,
Brown Corrine,2006, Florida, D, H,15501,403, N00002713,,,-0.446,47114.0,
Brown Corrine,2005, Florida, D, H,-21499,417, N00002713,,,-0.446,47114.0,
Brown Sherrod,2013, Ohio, D, S,631503,78, N00003535,,,-0.51,45887.0,
Brown Sherrod,2012, Ohio, D, S,639004,78, N00003535,,,-0.51,45887.0,
Brown Sherrod,2011, Ohio, D, S,507003,77, N00003535,,,-0.51,45887.0,
Brown Sherrod,2010, Ohio, D, S,730005,79, N00003535,,,-0.51,45887.0,
Brown Sherrod,2009, Ohio, D, S,622504,77, N00003535,,,-0.51,45887.0,
Brown Sherrod,2008, Ohio, D, S,170005,95, N00003535,,,-0.51,45887.0,
Brown Sherrod,2007, Ohio, D, S,255005,92, N00003535,,,-0.51,45887.0,
Brown Sherrod,2006, Ohio, D, S,255005,320, N00003535,,,0.0,45887.0,
Brown Sherrod,2005, Ohio, D, S,247004,317, N00003535,,,0.0,45887.0,
Brownley Julia,2013, California, D, H,1788517,149, N00034254,,,-0.26,56883.0,
Brownley Julia,2012, California, D, H,1478011,175, N00034254,,,0.0,56883.0,
Brownley Julia,2011, California, D, H,1322014,177, N00034254,,,0.0,56883.0,
Buchanan Vernon,2013, Florida, R, H,98210550,7, N00027626,,,0.641,47114.0,
Buchanan Vernon,2012, Florida, R, H,82802066,7, N00027626,,,0.347,47114.0,
Buchanan Vernon,2011, Florida, R, H,95327629,5, N00027626,,,0.347,47114.0,
Buchanan Vernon,2010, Florida, R, H,117370139,5, N00027626,,,0.347,47114.0,
Buchanan Vernon,2009, Florida, R, H,148373161,4, N00027626,,,0.347,47114.0,
Buchanan Vernon,2008, Florida, R, H,142432693,4, N00027626,,,0.347,47114.0,
Buchanan Vernon,2007, Florida, R, H,182423717,3, N00027626,,,0.347,47114.0,
Buchanan Vernon,2006, Florida, R, H,191695634,-1, N00027626,,,0.0,47114.0,
Bucshon Larry,2013, Indiana, R, H,1138645,190, N00031227,,,0.637,47805.0,
Bucshon Larry,2012, Indiana, R, H,1123977,195, N00031227,,,0.415,47805.0,
Bucshon Larry,2011, Indiana, R, H,1119597,191, N00031227,,,0.415,47805.0,
Bucshon Larry,2010, Indiana, R, H,1318526,163, N00031227,,,0.0,47805.0,
Bucshon Larry,2009, Indiana, R, H,1305525,160, N00031227,,,0.0,47805.0,
Burgess Michael,2013, Texas, R, H,1701539,159, N00025219,,,1.027,52169.0,
Burgess Michael,2012, Texas, R, H,1526539,174, N00025219,,,0.546,52169.0,
Burgess Michael,2011, Texas, R, H,1634539,167, N00025219,,,0.546,52169.0,
Burgess Michael,2010, Texas, R, H,1903542,132, N00025219,,,0.546,52169.0,
Burgess Michael,2009, Texas, R, H,1937043,123, N00025219,,,0.546,52169.0,
Burgess Michael,2008, Texas, R, H,1853046,118, N00025219,,,0.546,52169.0,
Burgess Michael,2007, Texas, R, H,2082544,121, N00025219,,,0.546,52169.0,
Burgess Michael,2006, Texas, R, H,1961046,132, N00025219,,,0.546,52169.0,
Burgess Michael,2005, Texas, R, H,1695027,143, N00025219,,,0.546,52169.0,
Burr Richard,2013, North Carolina, R, S,2539619,53, N00002221,,,0.575,43395.0,
Burr Richard,2012, North Carolina, R, S,3157361,44, N00002221,,,0.587,43395.0,
Burr Richard,2011, North Carolina, R, S,2151518,51, N00002221,,,0.587,43395.0,
Burr Richard,2010, North Carolina, R, S,1584080,63, N00002221,,,0.598,43395.0,
Burr Richard,2009, North Carolina, R, S,1375888,60, N00002221,,,0.598,43395.0,
Burr Richard,2008, North Carolina, R, S,1098744,69, N00002221,,,0.61,43395.0,
Burr Richard,2007, North Carolina, R, S,1005863,65, N00002221,,,0.61,43395.0,
Burr Richard,2006, North Carolina, R, S,1091334,63, N00002221,,,0.621,43395.0,
Burr Richard,2005, North Carolina, R, S,974012,67, N00002221,,,0.621,43395.0,
Bustos Cheri,2013, Illinois, D, H,738514,229, N00033390,,,-0.195,54044.0,
Bustos Cheri,2012, Illinois, D, H,653513,247, N00033390,,,0.0,54044.0,
Bustos Cheri,2011, Illinois, D, H,3647514,87, N00033390,,,0.0,54044.0,
Butterfield G K,2013, North Carolina, D, H,964008,208, N00027035,32916.0,,-0.374,43395.0,
Butterfield G K,2012, North Carolina, D, H,1660011,165, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2011, North Carolina, D, H,2837501,111, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2010, North Carolina, D, H,1759135,144, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2009, North Carolina, D, H,1905135,125, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2008, North Carolina, D, H,413001,265, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2007, North Carolina, D, H,909001,188, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2006, North Carolina, D, H,1012595,182, N00027035,32916.0,,-0.408,43395.0,
Butterfield G K,2005, North Carolina, D, H,629495,221, N00027035,32916.0,,-0.408,43395.0,
Byrne Bradley,2013, Alabama, R, H,1491033,167, N00035380,42309.0,,0.706,43196.0,
Calvert Ken,2013, California, R, H,3900003,93, N00007099,,,0.536,56883.0,
Calvert Ken,2012, California, R, H,3900003,94, N00007099,,,0.361,56883.0,
Calvert Ken,2011, California, R, H,3900003,79, N00007099,,,0.361,56883.0,
Calvert Ken,2010, California, R, H,3900003,78, N00007099,,,0.361,56883.0,
Calvert Ken,2009, California, R, H,4075003,69, N00007099,,,0.361,56883.0,
Calvert Ken,2008, California, R, H,3962503,73, N00007099,,,0.361,56883.0,
Calvert Ken,2007, California, R, H,4117503,77, N00007099,,,0.361,56883.0,
Calvert Ken,2006, California, R, H,2150003,126, N00007099,,,0.361,56883.0,
Calvert Ken,2005, California, R, H,-99997,432, N00007099,,,0.361,56883.0,
Camp Dave,2013, Michigan, R, H,15258319,-1, N00008086,42813.0,,0.668,50056.0,
Camp Dave,2012, Michigan, R, H,24290305,26, N00008086,42813.0,,0.324,50056.0,
Camp Dave,2011, Michigan, R, H,6781573,55, N00008086,42813.0,,0.324,50056.0,
Camp Dave,2010, Michigan, R, H,7292073,44, N00008086,42813.0,,0.324,50056.0,
Camp Dave,2009, Michigan, R, H,6740550,47, N00008086,42813.0,,0.324,50056.0,
Camp Dave,2008, Michigan, R, H,4207050,70, N00008086,42813.0,,0.383,50056.0,
Camp Dave,2007, Michigan, R, H,7693047,41, N00008086,42813.0,,0.383,50056.0,
Camp Dave,2006, Michigan, R, H,7389555,46, N00008086,42813.0,,0.383,50056.0,
Camp Dave,2005, Michigan, R, H,5808957,55, N00008086,42813.0,,0.383,50056.0,
Campbell John,2013, California, R, H,25996514,-1, N00027565,,,1.044,56883.0,
Campbell John,2012, California, R, H,21959030,28, N00027565,,,0.784,56883.0,
Campbell John,2011, California, R, H,21597549,26, N00027565,,,0.784,56883.0,
Campbell John,2010, California, R, H,20731034,22, N00027565,,,0.784,56883.0,
Campbell John,2009, California, R, H,23254532,18, N00027565,,,0.784,56883.0,
Campbell John,2008, California, R, H,24240040,16, N00027565,,,0.784,56883.0,
Campbell John,2007, California, R, H,28243540,14, N00027565,,,0.784,56883.0,
Campbell John,2006, California, R, H,32846041,11, N00027565,,,0.784,56883.0,
Campbell John,2005, California, R, H,43532543,6, N00027565,,,0.784,56883.0,
Cantor Eric,2013, Virginia, R, H,13073557,-1, N00013131,,,0.718,66015.0,
Cantor Eric,2012, Virginia, R, H,9345056,48, N00013131,,,0.552,66015.0,
Cantor Eric,2011, Virginia, R, H,6419059,61, N00013131,,,0.552,66015.0,
Cantor Eric,2010, Virginia, R, H,5471055,57, N00013131,,,0.552,66015.0,
Cantor Eric,2009, Virginia, R, H,4854578,62, N00013131,,,0.552,66015.0,
Cantor Eric,2008, Virginia, R, H,4280577,69, N00013131,,,0.552,66015.0,
Cantor Eric,2007, Virginia, R, H,4644086,62, N00013131,,,0.552,66015.0,
Cantor Eric,2006, Virginia, R, H,4242584,77, N00013131,,,0.552,66015.0,
Cantor Eric,2005, Virginia, R, H,4479581,72, N00013131,,,0.552,66015.0,
Cantwell Maria,2013, Washington, D, S,3464505,39, N00007836,,,-0.365,60692.0,
Cantwell Maria,2012, Washington, D, S,3771506,35, N00007836,,,-0.358,60692.0,
Cantwell Maria,2011, Washington, D, S,4213506,33, N00007836,,,-0.358,60692.0,
Cantwell Maria,2010, Washington, D, S,6163506,32, N00007836,,,-0.35,60692.0,
Cantwell Maria,2009, Washington, D, S,6206006,28, N00007836,,,-0.35,60692.0,
Cantwell Maria,2008, Washington, D, S,6137507,29, N00007836,,,-0.342,60692.0,
Cantwell Maria,2007, Washington, D, S,6237007,27, N00007836,,,-0.342,60692.0,
Cantwell Maria,2006, Washington, D, S,6181007,25, N00007836,,,-0.334,60692.0,
Cantwell Maria,2005, Washington, D, S,6137507,23, N00007836,,,-0.334,60692.0,
Capito Shelley Moore,2013, West Virginia, R, H,2272552,55, N00009771,,,0.523,42581.0,
Capito Shelley Moore,2012, West Virginia, R, H,1329531,184, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2011, West Virginia, R, H,1124529,188, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2010, West Virginia, R, H,1732029,145, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2009, West Virginia, R, H,1574032,144, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2008, West Virginia, R, H,1311530,158, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2007, West Virginia, R, H,4575534,64, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2006, West Virginia, R, H,5293035,64, N00009771,,,0.256,42581.0,
Capito Shelley Moore,2005, West Virginia, R, H,5476535,58, N00009771,,,0.256,42581.0,
Capps Lois,2013, California, D, H,115006,369, N00007232,,,-0.418,56883.0,
Capps Lois,2012, California, D, H,98006,381, N00007232,,,-0.426,56883.0,
Capps Lois,2011, California, D, H,98006,369, N00007232,,,-0.426,56883.0,
Capps Lois,2010, California, D, H,113006,367, N00007232,,,-0.426,56883.0,
Capps Lois,2009, California, D, H,145006,345, N00007232,,,-0.426,56883.0,
Capps Lois,2008, California, D, H,219009,317, N00007232,,,-0.426,56883.0,
Capps Lois,2007, California, D, H,229015,333, N00007232,,,-0.426,56883.0,
Capps Lois,2006, California, D, H,373014,288, N00007232,,,-0.426,56883.0,
Capps Lois,2005, California, D, H,388014,276, N00007232,,,-0.426,56883.0,
Capuano Michael E,2013, Massachusetts, D, H,1744519,152, N00000267,,,-0.528,64373.0,
Capuano Michael E,2012, Massachusetts, D, H,1612018,168, N00000267,,,-0.618,64373.0,
Capuano Michael E,2011, Massachusetts, D, H,1414513,175, N00000267,,,-0.618,64373.0,
Capuano Michael E,2010, Massachusetts, D, H,1262012,170, N00000267,,,-0.618,64373.0,
Capuano Michael E,2009, Massachusetts, D, H,1163012,168, N00000267,,,-0.618,64373.0,
Capuano Michael E,2008, Massachusetts, D, H,1586013,132, N00000267,,,-0.618,64373.0,
Capuano Michael E,2007, Massachusetts, D, H,1560513,142, N00000267,,,-0.618,64373.0,
Capuano Michael E,2006, Massachusetts, D, H,1477013,153, N00000267,,,-0.618,64373.0,
Capuano Michael E,2005, Massachusetts, D, H,1326015,156, N00000267,,,-0.618,64373.0,
Cardenas Tony,2013, California, D, H,221006,340, N00033373,,,-0.351,56883.0,
Cardenas Tony,2012, California, D, H,298507,320, N00033373,,,0.0,56883.0,
Cardenas Tony,2011, California, D, H,190005,341, N00033373,,,0.0,56883.0,
Cardin Ben,2013, Maryland, D, S,2979554,48, N00001955,,,-0.463,69826.0,
Cardin Ben,2012, Maryland, D, S,5276038,27, N00001955,,,-0.463,69826.0,
Cardin Ben,2011, Maryland, D, S,2707037,48, N00001955,,,-0.463,69826.0,
Cardin Ben,2010, Maryland, D, S,2537038,52, N00001955,,,-0.463,69826.0,
Cardin Ben,2009, Maryland, D, S,2405039,52, N00001955,,,-0.463,69826.0,
Cardin Ben,2008, Maryland, D, S,2282541,49, N00001955,,,-0.463,69826.0,
Cardin Ben,2007, Maryland, D, S,3015044,42, N00001955,,,-0.463,69826.0,
Cardin Ben,2006, Maryland, D, S,3101427,102, N00001955,,,0.0,69826.0,
Cardin Ben,2005, Maryland, D, S,2778531,104, N00001955,,,0.0,69826.0,
Carney John,2013, Delaware, D, H,737014,230, N00030736,57846.0,,-0.242,52839.0,
Carney John,2012, Delaware, D, H,550515,259, N00030736,57846.0,,-0.249,52839.0,
Carney John,2011, Delaware, D, H,485015,268, N00030736,57846.0,,-0.249,52839.0,
Carney John,2010, Delaware, D, H,517516,260, N00030736,57846.0,,,52839.0,
Carney John,2009, Delaware, D, H,371014,287, N00030736,57846.0,,,52839.0,
Carper Tom,2013, Delaware, D, S,4434071,34, N00012508,57846.0,,-0.284,52839.0,
Carper Tom,2012, Delaware, D, S,4207570,33, N00012508,57846.0,,-0.271,52839.0,
Carper Tom,2011, Delaware, D, S,4060194,34, N00012508,57846.0,,-0.271,52839.0,
Carper Tom,2010, Delaware, D, S,4607078,40, N00012508,57846.0,,-0.058,52839.0,
Carper Tom,2009, Delaware, D, S,4276559,39, N00012508,57846.0,,-0.058,52839.0,
Carper Tom,2008, Delaware, D, S,3993057,36, N00012508,57846.0,,-0.244,52839.0,
Carper Tom,2007, Delaware, D, S,5045058,31, N00012508,57846.0,,-0.244,52839.0,
Carper Tom,2006, Delaware, D, S,4278048,34, N00012508,57846.0,,-0.231,52839.0,
Carper Tom,2005, Delaware, D, S,2646531,41, N00012508,57846.0,,-0.231,52839.0,
Carson Andre,2013, Indiana, D, H,16502,397, N00029513,,,-0.388,47805.0,
Carson Andre,2012, Indiana, D, H,7502,408, N00029513,,,-0.453,47805.0,
Carson Andre,2011, Indiana, D, H,-42999,430, N00029513,,,-0.453,47805.0,
Carson Andre,2010, Indiana, D, H,-25999,431, N00029513,,,-0.453,47805.0,
Carson Andre,2009, Indiana, D, H,-18499,419, N00029513,,,-0.453,47805.0,
Carson Andre,2008, Indiana, D, H,-34998,433, N00029513,,,-0.453,47805.0,
Carson Andre,2007, Indiana, D, H,-10498,429, N00029513,,,-0.453,47805.0,
Carter John,2013, Texas, R, H,407501,288, N00025095,,,0.506,52169.0,
Carter John,2012, Texas, R, H,375001,299, N00025095,,,0.507,52169.0,
Carter John,2011, Texas, R, H,2759999,116, N00025095,,,0.507,52169.0,
Carter John,2010, Texas, R, H,2617499,111, N00025095,,,0.507,52169.0,
Carter John,2009, Texas, R, H,2592999,101, N00025095,,,0.507,52169.0,
Carter John,2008, Texas, R, H,3000001,92, N00025095,,,0.507,52169.0,
Carter John,2007, Texas, R, H,3125000,92, N00025095,,,0.507,52169.0,
Carter John,2006, Texas, R, H,2750000,112, N00025095,,,0.507,52169.0,
Carter John,2005, Texas, R, H,2704999,109, N00025095,,,0.507,52169.0,
Cartwright Matt,2013, Pennsylvania, D, H,2509516,128, N00034128,,,-0.431,52768.0,
Cartwright Matt,2012, Pennsylvania, D, H,1105518,199, N00034128,,,0.0,52768.0,
Cartwright Matt,2011, Pennsylvania, D, H,3053016,104, N00034128,,,0.0,52768.0,
Casey Bob,2013, Pennsylvania, D, S,743509,74, N00027503,,,-0.362,52768.0,
Casey Bob,2012, Pennsylvania, D, S,544509,80, N00027503,,,-0.362,52768.0,
Casey Bob,2011, Pennsylvania, D, S,445509,79, N00027503,,,-0.362,52768.0,
Casey Bob,2010, Pennsylvania, D, S,361010,90, N00027503,,,-0.362,52768.0,
Casey Bob,2009, Pennsylvania, D, S,369010,85, N00027503,,,-0.362,52768.0,
Casey Bob,2008, Pennsylvania, D, S,351509,90, N00027503,,,-0.362,52768.0,
Casey Bob,2007, Pennsylvania, D, S,331006,91, N00027503,,,-0.362,52768.0,
Casey Bob,2006, Pennsylvania, D, S,338507,-1, N00027503,,,0.0,52768.0,
Cassidy Bill,2013, Louisiana, R, H,1921030,57, N00030245,,,0.747,40462.0,
Cassidy Bill,2012, Louisiana, R, H,1592030,170, N00030245,,,0.464,40462.0,
Cassidy Bill,2011, Louisiana, R, H,1838529,155, N00030245,,,0.464,40462.0,
Cassidy Bill,2010, Louisiana, R, H,3180529,99, N00030245,,,0.464,40462.0,
Cassidy Bill,2009, Louisiana, R, H,2164046,119, N00030245,,,0.464,40462.0,
Cassidy Bill,2008, Louisiana, R, H,2242617,108, N00030245,,,0.0,40462.0,
Cassidy Bill,2007, Louisiana, R, H,1834054,-1, N00030245,,,0.0,40462.0,
Castor Kathy,2013, Florida, D, H,3549023,100, N00027514,,,-0.39,47114.0,
Castor Kathy,2012, Florida, D, H,2403523,135, N00027514,,,-0.438,47114.0,
Castor Kathy,2011, Florida, D, H,1545529,170, N00027514,,,-0.438,47114.0,
Castor Kathy,2010, Florida, D, H,1164018,174, N00027514,,,-0.438,47114.0,
Castor Kathy,2009, Florida, D, H,906517,191, N00027514,,,-0.438,47114.0,
Castor Kathy,2008, Florida, D, H,1005514,175, N00027514,,,-0.438,47114.0,
Castor Kathy,2007, Florida, D, H,1533020,145, N00027514,,,-0.438,47114.0,
Castor Kathy,2006, Florida, D, H,1222022,-1, N00027514,,,0.0,47114.0,
Castro Joaquin,2013, Texas, D, H,8001,400, N00033316,,,-0.368,52169.0,
Castro Joaquin,2012, Texas, D, H,150501,365, N00033316,,,0.0,52169.0,
Castro Joaquin,2011, Texas, D, H,132501,358, N00033316,,,0.0,52169.0,
Chabot Steve,2013, Ohio, R, H,725514,231, N00003689,,,0.851,45887.0,
Chabot Steve,2012, Ohio, R, H,676514,242, N00003689,,,0.59,45887.0,
Chabot Steve,2011, Ohio, R, H,792016,226, N00003689,,,0.59,45887.0,
Chabot Steve,2010, Ohio, R, H,643515,232, N00003689,,,0.0,45887.0,
Chabot Steve,2009, Ohio, R, H,676016,233, N00003689,,,0.0,45887.0,
Chabot Steve,2008, Ohio, R, H,700516,-1, N00003689,,,0.59,45887.0,
Chabot Steve,2007, Ohio, R, H,161506,364, N00003689,,,0.59,45887.0,
Chabot Steve,2006, Ohio, R, H,784514,208, N00003689,,,0.59,45887.0,
Chabot Steve,2005, Ohio, R, H,780014,197, N00003689,,,0.59,45887.0,
Chaffetz Jason,2013, Utah, R, H,843507,218, N00028958,,,0.954,59877.0,
Chaffetz Jason,2012, Utah, R, H,788507,230, N00028958,,,0.722,59877.0,
Chaffetz Jason,2011, Utah, R, H,905007,212, N00028958,,,0.722,59877.0,
Chaffetz Jason,2010, Utah, R, H,513007,262, N00028958,,,0.722,59877.0,
Chaffetz Jason,2009, Utah, R, H,544507,251, N00028958,,,0.722,59877.0,
Chaffetz Jason,2008, Utah, R, H,496007,244, N00028958,,,0.0,59877.0,
Chaffetz Jason,2007, Utah, R, H,818509,-1, N00028958,,,0.0,59877.0,
Chambliss Saxby,2013, Georgia, R, S,204004,-1, N00002685,,,0.508,47958.0,
Chambliss Saxby,2012, Georgia, R, S,243505,92, N00002685,,,0.52,47958.0,
Chambliss Saxby,2011, Georgia, R, S,402006,81, N00002685,,,0.52,47958.0,
Chambliss Saxby,2010, Georgia, R, S,337505,91, N00002685,,,0.531,47958.0,
Chambliss Saxby,2009, Georgia, R, S,297004,87, N00002685,,,0.531,47958.0,
Chambliss Saxby,2008, Georgia, R, S,304504,92, N00002685,,,0.543,47958.0,
Chambliss Saxby,2007, Georgia, R, S,353005,89, N00002685,,,0.543,47958.0,
Chambliss Saxby,2006, Georgia, R, S,316003,89, N00002685,,,0.555,47958.0,
Chambliss Saxby,2005, Georgia, R, S,58501,98, N00002685,,,0.555,47958.0,
Christian-Christensen Donna,2013, Virgin Islands, D, S,570501,-1, N00000133,,,,,
Christian-Christensen Donna,2012, Virgin Islands, D, S,638001,250, N00000133,,,,,
Christian-Christensen Donna,2011, Virgin Islands, D, S,550501,255, N00000133,,,,,
Christian-Christensen Donna,2010, Virgin Islands, D, S,518000,259, N00000133,,,,,
Christian-Christensen Donna,2009, Virgin Islands, D, S,518000,257, N00000133,,,,,
Christian-Christensen Donna,2008, Virgin Islands, D, S,625501,220, N00000133,,,,,
Christian-Christensen Donna,2007, Virgin Islands, D, S,725501,217, N00000133,,,,,
Christian-Christensen Donna,2006, Virgin Islands, D, S,513001,256, N00000133,,,,,
Christian-Christensen Donna,2005, Virgin Islands, D, S,380501,280, N00000133,,,,,
Chu Judy,2013, California, D, H,3111021,109, N00030600,,,-0.5,56883.0,
Chu Judy,2012, California, D, H,2387520,137, N00030600,,,0.557,56883.0,
Chu Judy,2011, California, D, H,2254514,137, N00030600,,,0.557,56883.0,
Chu Judy,2010, California, D, H,2092013,126, N00030600,,,0.557,56883.0,
Chu Judy,2009, California, D, H,1701512,134, N00030600,,,0.0,56883.0,
Chu Judy,2008, California, D, H,92007,368, N00030600,,,0.0,56883.0,
Cicilline David,2013, Rhode Island, D, H,1108502,193, N00032019,,,-0.403,55159.0,
Cicilline David,2012, Rhode Island, D, H,966002,211, N00032019,,,-0.447,55159.0,
Cicilline David,2011, Rhode Island, D, H,966002,204, N00032019,,,-0.447,55159.0,
Cicilline David,2010, Rhode Island, D, H,966002,192, N00032019,,,,55159.0,
Cicilline David,2009, Rhode Island, D, H,998502,185, N00032019,,,,55159.0,
Clark Katherine,2013, Massachusetts, D, H,6828006,60, N00035278,,,-0.531,64373.0,
Clarke Yvette D,2013, New York, D, H,115502,368, N00026961,,,-0.553,51554.0,
Clarke Yvette D,2012, New York, D, H,105004,380, N00026961,,,-0.648,51554.0,
Clarke Yvette D,2011, New York, D, H,105004,367, N00026961,,,-0.648,51554.0,
Clarke Yvette D,2010, New York, D, H,105004,371, N00026961,,,-0.648,51554.0,
Clarke Yvette D,2009, New York, D, H,105004,366, N00026961,,,-0.648,51554.0,
Clarke Yvette D,2008, New York, D, H,46004,389, N00026961,,,-0.648,51554.0,
Clarke Yvette D,2007, New York, D, H,0,422, N00026961,,,-0.648,51554.0,
Clarke Yvette D,2006, New York, D, H,0,-1, N00026961,,,0.0,51554.0,
Clawson Curt,2013, Florida, R, H,26309576,26, N00035854,,,0.0,47114.0,
Clawson Curt,2012, Florida, R, H,0,412, N00035854,,,0.0,47114.0,
Clay William L Jr,2013, Missouri, D, H,72503,376, N00012460,,,-0.476,49403.0,
Clay William L Jr,2012, Missouri, D, H,115003,375, N00012460,,,-0.536,49403.0,
Clay William L Jr,2011, Missouri, D, H,0,406, N00012460,,,-0.536,49403.0,
Clay William L Jr,2010, Missouri, D, H,32002,400, N00012460,,,-0.536,49403.0,
Clay William L Jr,2009, Missouri, D, H,65003,377, N00012460,,,-0.536,49403.0,
Clay William L Jr,2008, Missouri, D, H,80504,376, N00012460,,,-0.536,49403.0,
Clay William L Jr,2007, Missouri, D, H,56502,394, N00012460,,,-0.536,49403.0,
Clay William L Jr,2006, Missouri, D, H,56502,382, N00012460,,,-0.536,49403.0,
Clay William L Jr,2005, Missouri, D, H,56502,385, N00012460,,,-0.536,49403.0,
Cleaver Emanuel,2013, Missouri, D, H,-2291495,432, N00026790,,,-0.4,49403.0,
Cleaver Emanuel,2012, Missouri, D, H,684006,241, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2011, Missouri, D, H,859006,219, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2010, Missouri, D, H,891507,201, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2009, Missouri, D, H,706507,225, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2008, Missouri, D, H,706507,210, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2007, Missouri, D, H,607006,238, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2006, Missouri, D, H,628003,234, N00026790,,,-0.477,49403.0,
Cleaver Emanuel,2005, Missouri, D, H,660504,215, N00026790,,,-0.477,49403.0,
Clyburn James E,2013, South Carolina, D, H,468511,277, N00002408,,,-0.368,43437.0,
Clyburn James E,2012, South Carolina, D, H,468511,273, N00002408,,,-0.483,43437.0,
Clyburn James E,2011, South Carolina, D, H,397005,296, N00002408,,,-0.483,43437.0,
Clyburn James E,2010, South Carolina, D, H,388268,291, N00002408,,,-0.483,43437.0,
Clyburn James E,2009, South Carolina, D, H,397005,282, N00002408,,,-0.483,43437.0,
Clyburn James E,2008, South Carolina, D, H,397506,266, N00002408,,,-0.483,43437.0,
Clyburn James E,2007, South Carolina, D, H,397506,276, N00002408,,,-0.483,43437.0,
Clyburn James E,2006, South Carolina, D, H,373006,289, N00002408,,,-0.483,43437.0,
